NPXS,0.000854396443028387,301596.130130284,35917907.5743549
NULS,2.12701975975453,10024940.6827981,85080790.390181
NXS,1.55985511266871,709815.326567312,88160972.2374033
OAX,0.482130474063525,492659.656007722,12057721.5584732
OMNI,24.4711,1365710,13723931.2442
OST,0.152857182672754,3224468.8805728,44101705.1602882
PIVX,4.19511547571358,7497304.76902859,234529495.44784
PLU,11.9989402638264,2443.90589908211,10199099.2242524
POA,0.367576920792289,2088598.95181849,74929428.6802459
POE,0.0280240587175713,1824241.59940011,63248063.1407584
POLIS,4.69894877519446,69435.3759497654,7290954.70487458
POWR,0.347175001963854,41573195.9812244,126348421.589436
PPT,13.4207,1735740,496619945.1589
QLC,0.146288117144867,18368416.4872341,35109148.114768
QSP,0.116904927536894,5561895.62169956,72167068.428253
QTUM,15.1791,125630000,1343304387.6852
RCN,0.0898192971962452,5461564.30051429,43924603.9585433
RDN,1.33624230634564,5867089.8144477,67037854.7475466
REN,0.0336004904429094,807664.544863287,15321900.0830824
REP,27.2193,8266670,299412300
REQ,0.171791867124697,3573396.50965448,113891379.142689
RLC,0.931066700724585,2097731.38927442,74551249.0629112
RVN,0.0404568100298414,713836.234658222,31114327.3635922
SALT,2.24761814453125,6371218.15827875,126141612.173733
SNGLS,0.0580974,725787,34858440
SNM,0.110434503168791,744837.622351724,39712247.3394971
SNT,0.108202097393248,147759868.765757,375513624.830865
SNX,0.34999635816012,1078820.16879772,34999635.816012
STEEM,2.03115463937244,58155074.8765651,521946729.823743
STMX,0.0331805968192702,74635200.805665,135670584.073945
STORJ,0.856225655950964,28936739.5082629,114242330.264506
STRAX,4.08509299082439,12008737.7784,403618303.031477
SYS,0.305672885751412,3326774.67738436,162632849.262372
TCT,0.0180865931391083,124998.395472176,8695597.71457017
THETA,0.119511620121298,7920625.85151195,70282839.5782992
TNB,0.0294120555287789,2928164.99536625,66518868.9659354
TOMO,0.398615536494162,115552.872245304,39861553.6494162
TRAC,0.122833,273584,31261932.767798
TRX,0.0349417672615129,236782381.428315,2297358039.3266
TUSD,1.00060419048085,2385189.42052189,9479839.17009744
USDT,1.00064,1753330000,2288604584.12096
UTK,0.135037223486537,2151468.97499702,38736922.9593259
VEE,0.0323201082579275,626998.833416808,49496110.1165824
VGX,2.22928708602454,8019.6112559279,169611589.489318
VIA,1.4271975676571,2189677.17810558,32839449.2420151
VIB,0.134204171907512,3899767.68643877,22374492.699586
VIBE,0.177745120174305,1175834.04826401,35533721.4242299
WABI,0.674178630269828,629788.913294178,30505256.910344
WAN,3.53003439572653,7967259.1162112,0
WAXP,0.169242922833037,5460532.83077745,104752634.267917
WINGS,0.407827810818495,1727336.25321895,36585553.0595666
WPR,0.0982308908608952,7686411.99055602,39545833.7909078
WTC,10.7133108672907,10128591.7170902,266741920.943138
XEM,0.261495791270603,73839745.7276509,2353462121.17394
XLM,0.236591593780473,76592119.8128656,4388988715.19033
XMR,190.157886518002,37157750.2337597,3022673130.4619
XNO,6.01742080080029,11206282.7222746,801811025.899649
XRA,0.00164168,395.893,201022.34027216
XVG,0.0716286456387555,405766707.195709,1059476349.2717
ZEC,206.514,48739600,748364194.116
ZEN,21.7798245448546,2327442.25802249,77466763.0788579
ZIL,0.0461294469272777,14324500.1094174,305310146.263972
ZRX,0.596840595255745,10709138.8771952,311396619.635657
