SYS,0.266389126857987,1301262.77056824,141744125.860325
TCT,0.0165975870935041,202362.793324203,7984957.8388283
THETA,0.107628048884703,6155051.28894899,63294304.6559948
TNB,0.0277834305545428,4652924.34190822,62835539.4839189
TOMO,0.377450098327612,153063.852734092,37745009.8327612
TRAC,0.110868,215135,28216749.262008
TRX,0.0399240547753694,1381640354.56397,2624931210.69209
TUSD,1.01604782100548,2031077.17079029,9727758.68380586
USDT,1,1611260000,2287140814
UTK,0.117486947274571,1887850.35345158,33702431.8761648
VEE,0.0302692972225554,636283.077294488,46355428.5314525
VGX,1.96827863261538,12000.8958083234,149753196.673782
VIA,1.27391672681507,1324148.55187928,29313925.8219834
VIB,0.119112699187515,3278888.87364637,19858445.3860026
VIBE,0.156511383155536,511641.189572337,31288802.0965973
WABI,0.620210362759173,946029.491584882,28063298.961069
WAN,3.17568561091185,4841610.46440939,0
WAXP,0.151053504229254,2605120.07429604,93494322.9444477
WINGS,0.37516307007447,1618604.44849999,33655253.6195429
WPR,0.0792192433807252,4585431.18404705,31892116.6683908
WTC,8.75148425299576,3854382.27161643,217896012.695286
XEM,0.226139380683646,45104948.3359725,2035254425.92668
XLM,0.198577255711232,46500200.413036,3683793715.91606
XMR,174.056355396494,40632399.8810818,2767976794.45785
XNO,5.17120472355047,6350385.4093926,689054181.481818
XRA,0.0014982,212.144,183453.3345084
XVG,0.0554199770029606,177692436.99962,821621771.254678
ZEC,184.491,36624300,671197814.046
ZEN,22.6656560138193,1475006.96620097,80937652.3546759
ZIL,0.0405479510125522,13839371.3113793,289656404.093538
ZRX,0.550184551433582,34286295.4687144,287445036.321299
